"epoch","ResNet_18_Base - _step","ResNet_18_Base - _step__MIN","ResNet_18_Base - _step__MAX","ResNet_18_Base - train_loss_epoch","ResNet_18_Base - train_loss_epoch__MIN","ResNet_18_Base - train_loss_epoch__MAX","ResNet_18_Base - val_loss_epoch","ResNet_18_Base - val_loss_epoch__MIN","ResNet_18_Base - val_loss_epoch__MAX"
"43","13374.5","13374","13375","0.0046803876757621765","0.0046803876757621765","0.0046803876757621765","0.004176401998847723","0.004176401998847723","0.004176401998847723"
"44","13678.5","13678","13679","0.005174595862627029","0.005174595862627029","0.005174595862627029","0.0036799064837396145","0.0036799064837396145","0.0036799064837396145"
"45","13982.5","13982","13983","0.004877341445535421","0.004877341445535421","0.004877341445535421","0.0031980141066014767","0.0031980141066014767","0.0031980141066014767"
"46","14286.5","14286","14287","0.00526121910661459","0.00526121910661459","0.00526121910661459","0.0058265188708901405","0.0058265188708901405","0.0058265188708901405"
"47","14590.5","14590","14591","0.004833573941141367","0.004833573941141367","0.004833573941141367","0.005337324924767017","0.005337324924767017","0.005337324924767017"
"48","14894.5","14894","14895","0.004684946965426207","0.004684946965426207","0.004684946965426207","0.0033148364163935184","0.0033148364163935184","0.0033148364163935184"
"49","15198.5","15198","15199","0.004684035200625658","0.004684035200625658","0.004684035200625658","0.0038843457587063313","0.0038843457587063313","0.0038843457587063313"
"50","15502.5","15502","15503","0.004533584229648113","0.004533584229648113","0.004533584229648113","0.0030008761677891016","0.0030008761677891016","0.0030008761677891016"
"51","15806.5","15806","15807","0.004364897031337023","0.004364897031337023","0.004364897031337023","0.005775408819317818","0.005775408819317818","0.005775408819317818"
"52","16110.5","16110","16111","0.00491837365552783","0.00491837365552783","0.00491837365552783","0.010287675075232983","0.010287675075232983","0.010287675075232983"
"53","16414.5","16414","16415","0.004677652381360531","0.004677652381360531","0.004677652381360531","0.0029643692541867495","0.0029643692541867495","0.0029643692541867495"
"54","16718.5","16718","16719","0.004509876947849989","0.004509876947849989","0.004509876947849989","0.0035849884152412415","0.0035849884152412415","0.0035849884152412415"
"55","17022.5","17022","17023","0.004487081430852413","0.004487081430852413","0.004487081430852413","0.004066880792379379","0.004066880792379379","0.004066880792379379"
"56","17326.5","17326","17327","0.004475227557122707","0.004475227557122707","0.004475227557122707","0.004775116685777903","0.004775116685777903","0.004775116685777903"
"57","17630.5","17630","17631","0.004390427842736244","0.004390427842736244","0.004390427842736244","0.012792056426405907","0.012792056426405907","0.012792056426405907"
"58","17934.5","17934","17935","0.004197121597826481","0.004197121597826481","0.004197121597826481","0.0034389602951705456","0.0034389602951705456","0.0034389602951705456"
"59","18238.5","18238","18239","0.004330247640609741","0.004330247640609741","0.004330247640609741","0.003117698710411787","0.003117698710411787","0.003117698710411787"
"60","18542.5","18542","18543","0.0043092756532132626","0.0043092756532132626","0.0043092756532132626","0.0031323013827204704","0.0031323013827204704","0.0031323013827204704"
"61","18846.5","18846","18847","0.0039700777269899845","0.0039700777269899845","0.0039700777269899845","0.004358937032520771","0.004358937032520771","0.004358937032520771"
"62","19150.5","19150","19151","0.004452432040125132","0.004452432040125132","0.004452432040125132","0.0030008761677891016","0.0030008761677891016","0.0030008761677891016"
"63","19454.5","19454","19455","0.004075848963111639","0.004075848963111639","0.004075848963111639","0.0028986565303057432","0.0028986565303057432","0.0028986565303057432"
"64","19758.5","19758","19759","0.004282833077013493","0.004282833077013493","0.004282833077013493","0.0049211448058485985","0.0049211448058485985","0.0049211448058485985"
"65","20062.5","20062","20063","0.004170678555965424","0.004170678555965424","0.004170678555965424","0.0038989486638456583","0.0038989486638456583","0.0038989486638456583"
"66","20366.5","20366","20367","0.0041843559592962265","0.0041843559592962265","0.0041843559592962265","0.00741822412237525","0.00741822412237525","0.00741822412237525"
"67","20670.5","20670","20671","0.004114145878702402","0.004114145878702402","0.004114145878702402","0.00598714966326952","0.00598714966326952","0.00598714966326952"
"68","20974.5","20974","20975","0.00431565847247839","0.00431565847247839","0.00431565847247839","0.0024167639203369617","0.0024167639203369617","0.0024167639203369617"
"69","21278.5","21278","21279","0.003796831239014864","0.003796831239014864","0.003796831239014864","0.0025481893680989742","0.0025481893680989742","0.0025481893680989742"
"70","21582.5","21582","21583","0.004158825147897005","0.004158825147897005","0.004158825147897005","0.006213493179529905","0.006213493179529905","0.006213493179529905"
"71","21886.5","21886","21887","0.004256390035152435","0.004256390035152435","0.004256390035152435","0.002431366825476289","0.002431366825476289","0.002431366825476289"
"72","22190.5","22190","22191","0.004316570237278938","0.004316570237278938","0.004316570237278938","0.002445969730615616","0.002445969730615616","0.002445969730615616"
"73","22494.5","22494","22495","0.0038433342706412077","0.0038433342706412077","0.0038433342706412077","0.0028694509528577328","0.0028694509528577328","0.0028694509528577328"
"74","22798.5","22798","22799","0.003743945388123393","0.003743945388123393","0.003743945388123393","0.0029497663490474224","0.0029497663490474224","0.0029497663490474224"
"75","23102.5","23102","23103","0.00395731208845973","0.00395731208845973","0.00395731208845973","0.0023218458518385887","0.0023218458518385887","0.0023218458518385887"
"76","23406.5","23406","23407","0.004171590320765972","0.004171590320765972","0.004171590320765972","0.002628504764288664","0.002628504764288664","0.002628504764288664"
"77","23710.5","23710","23711","0.003769476432353258","0.003769476432353258","0.003769476432353258","0.003920852672308683","0.003920852672308683","0.003920852672308683"
"78","24014.5","24014","24015","0.0038405987434089184","0.0038405987434089184","0.0038405987434089184","0.0025627920404076576","0.0025627920404076576","0.0025627920404076576"
"79","24318.5","24318","24319","0.003896219888702035","0.003896219888702035","0.003896219888702035","0.002789135556668043","0.002789135556668043","0.002789135556668043"
"80","24622.5","24622","24623","0.004241800867021084","0.004241800867021084","0.004241800867021084","0.002497079549357295","0.002497079549357295","0.002497079549357295"
"81","24926.5","24926","24927","0.0038424222730100155","0.0038424222730100155","0.0038424222730100155","0.003249123925343156","0.003249123925343156","0.003249123925343156"
"82","25230.5","25230","25231","0.0036591459065675735","0.0036591459065675735","0.0036591459065675735","0.003300233744084835","0.003300233744084835","0.003300233744084835"
"83","25534.5","25534","25535","0.003899867180734873","0.003899867180734873","0.003899867180734873","0.002716121496632695","0.002716121496632695","0.002716121496632695"
"84","25838.5","25838","25839","0.003697442589327693","0.003697442589327693","0.003697442589327693","0.0022050233092159033","0.0022050233092159033","0.0022050233092159033"
"85","26142.5","26142","26143","0.0033892462961375713","0.0033892462961375713","0.0033892462961375713","0.003468165872618556","0.003468165872618556","0.003468165872618556"
"86","26446.5","26446","26447","0.0037202381063252687","0.0037202381063252687","0.0037202381063252687","0.004278621636331081","0.004278621636331081","0.004278621636331081"
"87","26750.5","26750","26751","0.003570699132978916","0.003570699132978916","0.003570699132978916","0.0021612150594592094","0.0021612150594592094","0.0021612150594592094"
"88","27054.5","27054","27055","0.003619025694206357","0.003619025694206357","0.003619025694206357","0.006673481315374374","0.006673481315374374","0.006673481315374374"
"89","27358.5","27358","27359","0.0034877231810241938","0.0034877231810241938","0.0034877231810241938","0.0022342288866639137","0.0022342288866639137","0.0022342288866639137"
"90","27662.5","27662","27663","0.0034147773403674364","0.0034147773403674364","0.0034147773403674364","0.003855140181258321","0.003855140181258321","0.003855140181258321"
"91","27966.5","27966","27967","0.003613554872572422","0.003613554872572422","0.003613554872572422","0.004023072309792042","0.004023072309792042","0.004023072309792042"
"92","28270.5","28270","28271","0.0035871118307113647","0.0035871118307113647","0.0035871118307113647","0.0027672313153743744","0.0027672313153743744","0.0027672313153743744"
"93","28574.5","28574","28575","0.003453074023127556","0.003453074023127556","0.003453074023127556","0.0035703855101019144","0.0035703855101019144","0.0035703855101019144"
"94","28878.5","28878","28879","0.003503224113956094","0.003503224113956094","0.003503224113956094","0.0034973714500665665","0.0034973714500665665","0.0034973714500665665"
"95","29182.5","29182","29183","0.0034093065187335014","0.0034093065187335014","0.0034093065187335014","0.0021320092491805553","0.0021320092491805553","0.0021320092491805553"
"96","29486.5","29486","29487","0.0036217612214386463","0.0036217612214386463","0.0036217612214386463","0.004154497757554054","0.004154497757554054","0.004154497757554054"
"97","29790.5","29790","29791","0.0034631039015948772","0.0034631039015948772","0.0034631039015948772","0.002884053625166416","0.002884053625166416","0.002884053625166416"
"98","30094.5","30094","30095","0.0037038251757621765","0.0037038251757621765","0.0037038251757621765","0.0026431074365973473","0.0026431074365973473","0.0026431074365973473"
"99","30398.5","30398","30399","0.003507783403620124","0.003507783403620124","0.003507783403620124","0.0021831190679222345","0.0021831190679222345","0.0021831190679222345"
"100","30702.5","30702","30703","0.0037548872642219067","0.0037548872642219067","0.0037548872642219067","0.0035849884152412415","0.0035849884152412415","0.0035849884152412415"
"101","31006.5","31006","31007","0.0035652280785143375","0.0035652280785143375","0.0035652280785143375","0.0032637265976518393","0.0032637265976518393","0.0032637265976518393"
"102","31310.5","31310","31311","0.003332713386043906","0.003332713386043906","0.003332713386043906","0.0019640771206468344","0.0019640771206468344","0.0019640771206468344"
"103","31614.5","31614","31615","0.0033463905565440655","0.0033463905565440655","0.0033463905565440655","0.0038113316986709833","0.0038113316986709833","0.0038113316986709833"
"104","31918.5","31918","31919","0.0038469815626740456","0.0038469815626740456","0.0038469815626740456","0.0020005840342491865","0.0020005840342491865","0.0020005840342491865"
"105","32222.5","32222","32223","0.003351861611008644","0.003351861611008644","0.003351861611008644","0.0023802570067346096","0.0023802570067346096","0.0023802570067346096"
"106","32526.5","32526","32527","0.003525107866153121","0.003525107866153121","0.003525107866153121","0.002445969730615616","0.002445969730615616","0.002445969730615616"
"107","32830.5","32830","32831","0.00316767324693501","0.00316767324693501","0.00316767324693501","0.0028402453754097223","0.0028402453754097223","0.0028402453754097223"
"108","33134.5","33134","33135","0.0031239057425409555","0.0031239057425409555","0.0031239057425409555","0.004278621636331081","0.004278621636331081","0.004278621636331081"
"109","33438.5","33438","33439","0.0031494367867708206","0.0031494367867708206","0.0031494367867708206","0.0023072429466992617","0.0023072429466992617","0.0023072429466992617"
"110","33742.5","33742","33743","0.003507783403620124","0.003507783403620124","0.003507783403620124","0.0036433995701372623","0.0036433995701372623","0.0036433995701372623"
"111","34046.5","34046","34047","0.003357332432642579","0.003357332432642579","0.003357332432642579","0.002007885603234172","0.002007885603234172","0.002007885603234172"
"112","34350.5","34350","34351","0.0031530840788036585","0.0031530840788036585","0.0031530840788036585","0.0021393108181655407","0.0021393108181655407","0.0021393108181655407"
"113","34654.5","34654","34655","0.0033874227665364742","0.0033874227665364742","0.0033874227665364742","0.002226927550509572","0.002226927550509572","0.002226927550509572"
"114","34958.5","34958","34959","0.0025731646455824375","0.0025731646455824375","0.0025731646455824375","0.0019640771206468344","0.0019640771206468344","0.0019640771206468344"
"115","35262.5","35262","35263","0.0024929242208600044","0.0024929242208600044","0.0024929242208600044","0.0019640771206468344","0.0019640771206468344","0.0019640771206468344"
"116","35566.5","35566","35567","0.002584106521680951","0.002584106521680951","0.002584106521680951","0.0018545560305938125","0.0018545560305938125","0.0018545560305938125"
"117","35870.5","35870","35871","0.002562222769483924","0.002562222769483924","0.002562222769483924","0.0019129673019051552","0.0019129673019051552","0.0019129673019051552"
"118","36174.5","36174","36175","0.0024117720313370228","0.0024117720313370228","0.0024117720313370228","0.0019567757844924927","0.0019567757844924927","0.0019567757844924927"
"119","36478.5","36478","36479","0.0024929242208600044","0.0024929242208600044","0.0024929242208600044","0.0020151869393885136","0.0020151869393885136","0.0020151869393885136"
"120","36782.5","36782","36783","0.0025540164206176996","0.0025540164206176996","0.0025540164206176996","0.0021612150594592094","0.0021612150594592094","0.0021612150594592094"
"121","37086.5","37086","37087","0.0024755995254963636","0.0024755995254963636","0.0024755995254963636","0.0018837617244571447","0.0018837617244571447","0.0018837617244571447"
"122","37390.5","37390","37391","0.0024026536848396063","0.0024026536848396063","0.0024026536848396063","0.0018910630606114864","0.0018910630606114864","0.0018910630606114864"
"123","37694.5","37694","37695","0.002490188693627715","0.002490188693627715","0.002490188693627715","0.001985981361940503","0.001985981361940503","0.001985981361940503"
"124","37998.5","37998","37999","0.002654316835105419","0.002654316835105419","0.002654316835105419","0.0020151869393885136","0.0020151869393885136","0.0020151869393885136"
"125","38302.5","38302","38303","0.002430008491501212","0.002430008491501212","0.002430008491501212","0.00189836451318115","0.00189836451318115","0.00189836451318115"
"126","38606.5","38606","38607","0.0023415617179125547","0.0023415617179125547","0.0023415617179125547","0.0018910630606114864","0.0018910630606114864","0.0018910630606114864"
"127","38910.5","38910","38911","0.0024719522334635258","0.0024719522334635258","0.0024719522334635258","0.0017596378456801176","0.0017596378456801176","0.0017596378456801176"
"128","39214.5","39214","39215","0.0023862409871071577","0.0023862409871071577","0.0023862409871071577","0.0018545560305938125","0.0018545560305938125","0.0018545560305938125"
"129","39518.5","39518","39519","0.0024619223549962044","0.0024619223549962044","0.0024619223549962044","0.0020516938529908657","0.0020516938529908657","0.0020516938529908657"
"130","39822.5","39822","39823","0.002414507558569312","0.002414507558569312","0.002414507558569312","0.0018034462118521333","0.0018034462118521333","0.0018034462118521333"
"131","40126.5","40126","40127","0.002400830155238509","0.002400830155238509","0.002400830155238509","0.0018399532418698072","0.0018399532418698072","0.0018399532418698072"
"132","40430.5","40430","40431","0.002312383381649852","0.002312383381649852","0.002312383381649852","0.0016647196607664227","0.0016647196607664227","0.0016647196607664227"
"133","40734.5","40734","40735","0.0024227139074355364","0.0024227139074355364","0.0024227139074355364","0.0017815420869737864","0.0017815420869737864","0.0017815420869737864"
"134","41038.5","41038","41039","0.00241359556093812","0.00241359556093812","0.00241359556093812","0.001825350453145802","0.001825350453145802","0.001825350453145802"
"135","41342.5","41342","41343","0.0022822930477559566","0.0022822930477559566","0.0022822930477559566","0.0018034462118521333","0.0018034462118521333","0.0018034462118521333"
"136","41646.5","41646","41647","0.002437303075566888","0.002437303075566888","0.002437303075566888","0.001788843423128128","0.001788843423128128","0.001788843423128128"
"137","41950.5","41950","41951","0.002310559619218111","0.002310559619218111","0.002310559619218111","0.0017304322682321072","0.0017304322682321072","0.0017304322682321072"
"138","42254.5","42254","42255","0.0023625334724783897","0.0023625334724783897","0.0023625334724783897","0.001861857483163476","0.001861857483163476","0.001861857483163476"
"139","42558.5","42558","42559","0.0022312309592962265","0.0022312309592962265","0.0022312309592962265","0.0017742406344041228","0.0017742406344041228","0.0017742406344041228"
"140","42862.5","42862","42863","0.0024117720313370228","0.0024117720313370228","0.0024117720313370228","0.0017231308156624436","0.0017231308156624436","0.0017231308156624436"
"141","43166.5","43166","43167","0.0022932349238544703","0.0022932349238544703","0.0022932349238544703","0.0018107476644217968","0.0018107476644217968","0.0018107476644217968"
"142","43470.5","43470","43471","0.0023324433714151382","0.0023324433714151382","0.0023324433714151382","0.001752336393110454","0.001752336393110454","0.001752336393110454"
"143","43774.5","43774","43775","0.002274998463690281","0.002274998463690281","0.002274998463690281","0.0018107476644217968","0.0018107476644217968","0.0018107476644217968"
"144","44078.5","44078","44079","0.002223024610430002","0.002223024610430002","0.002223024610430002","0.0017961448756977916","0.0017961448756977916","0.0017961448756977916"
"145","44382.5","44382","44383","0.0023169424384832382","0.0023169424384832382","0.0023169424384832382","0.0016939252382144332","0.0016939252382144332","0.0016939252382144332"
"146","44686.5","44686","44687","0.0022786457557231188","0.0022786457557231188","0.0022786457557231188","0.0017596378456801176","0.0017596378456801176","0.0017596378456801176"
"147","44990.5","44990","44991","0.0022904996294528246","0.0022904996294528246","0.0022904996294528246","0.0017815420869737864","0.0017815420869737864","0.0017815420869737864"
"148","45294.5","45294","45295","0.0022084354422986507","0.0022084354422986507","0.0022084354422986507","0.0017231308156624436","0.0017231308156624436","0.0017231308156624436"
"149","45598.5","45598","45599","0.002312383381649852","0.002312383381649852","0.002312383381649852","0.0017304322682321072","0.0017304322682321072","0.0017304322682321072"
"150","45902.5","45902","45903","0.0022904996294528246","0.0022904996294528246","0.0022904996294528246","0.0016355139669030905","0.0016355139669030905","0.0016355139669030905"
"151","46206.5","46206","46207","0.0022649685852229595","0.0022649685852229595","0.0022649685852229595","0.0016866237856447697","0.0016866237856447697","0.0016866237856447697"
"152","46510.5","46510","46511","0.0022868523374199867","0.0022868523374199867","0.0022868523374199867","0.0017304322682321072","0.0017304322682321072","0.0017304322682321072"
"153","46814.5","46814","46815","0.0022139064967632294","0.0022139064967632294","0.0022139064967632294","0.0016939252382144332","0.0016939252382144332","0.0016939252382144332"
"154","47118.5","47118","47119","0.002275910461321473","0.002275910461321473","0.002275910461321473","0.0017377336043864489","0.0017377336043864489","0.0017377336043864489"
"155","47422.5","47422","47423","0.002295058686286211","0.002295058686286211","0.002295058686286211","0.0016136098420247436","0.0016136098420247436","0.0016136098420247436"
"156","47726.5","47726","47727","0.0022822930477559566","0.0022822930477559566","0.0022822930477559566","0.0016282126307487488","0.0016282126307487488","0.0016282126307487488"
"157","48030.5","48030","48031","0.002185639925301075","0.002185639925301075","0.002185639925301075","0.001679322449490428","0.001679322449490428","0.001679322449490428"
"158","48334.5","48334","48335","0.00222667190246284","0.00222667190246284","0.00222667190246284","0.001715829479508102","0.001715829479508102","0.001715829479508102"
"159","48638.5","48638","48639","0.0022221128456294537","0.0022221128456294537","0.0022221128456294537","0.0016866237856447697","0.0016866237856447697","0.0016866237856447697"
"160","48942.5","48942","48943","0.0021692269947379827","0.0021692269947379827","0.0021692269947379827","0.001861857483163476","0.001861857483163476","0.001861857483163476"
"161","49246.5","49246","49247","0.0022330547217279673","0.0022330547217279673","0.0022330547217279673","0.0018107476644217968","0.0018107476644217968","0.0018107476644217968"
"162","49550.5","49550","49551","0.0022294074296951294","0.0022294074296951294","0.0022294074296951294","0.0017085280269384384","0.0017085280269384384","0.0017085280269384384"
"163","49854.5","49854","49855","0.0022804695181548595","0.0022804695181548595","0.0022804695181548595","0.001752336393110454","0.001752336393110454","0.001752336393110454"
"164","50158.5","50158","50159","0.002221201080828905","0.002221201080828905","0.002221201080828905","0.0017231308156624436","0.0017231308156624436","0.0017231308156624436"
"165","50462.5","50462","50463","0.002320589730516076","0.002320589730516076","0.002320589730516076","0.001715829479508102","0.001715829479508102","0.001715829479508102"
"166","50766.5","50766","50767","0.0022576740011572838","0.0022576740011572838","0.0022576740011572838","0.0016866237856447697","0.0016866237856447697","0.0016866237856447697"
"167","51070.5","51070","51071","0.002140960656106472","0.002140960656106472","0.002140960656106472","0.0017085280269384384","0.0017085280269384384","0.0017085280269384384"
"168","51374.5","51374","51375","0.002320589730516076","0.002320589730516076","0.002320589730516076","0.0017961448756977916","0.0017961448756977916","0.0017961448756977916"
"169","51678.5","51678","51679","0.0021801688708364964","0.0021801688708364964","0.0021801688708364964","0.0016866237856447697","0.0016866237856447697","0.0016866237856447697"
"170","51982.5","51982","51983","0.002204788150265813","0.002204788150265813","0.002204788150265813","0.001642815419472754","0.001642815419472754","0.001642815419472754"
"171","52286.5","52286","52287","0.0022139064967632294","0.0022139064967632294","0.0022139064967632294","0.0016720209969207644","0.0016720209969207644","0.0016720209969207644"
"172","52590.5","52590","52591","0.0022257601376622915","0.0022257601376622915","0.0022257601376622915","0.001679322449490428","0.001679322449490428","0.001679322449490428"
"173","52894.5","52894","52895","0.002158285118639469","0.002158285118639469","0.002158285118639469","0.0017012266907840967","0.0017012266907840967","0.0017012266907840967"
"174","53198.5","53198","53199","0.0021728742867708206","0.0021728742867708206","0.0021728742867708206","0.0017596378456801176","0.0017596378456801176","0.0017596378456801176"
"175","53502.5","53502","53503","0.0021573733538389206","0.0021573733538389206","0.0021573733538389206","0.0016574182081967592","0.0016574182081967592","0.0016574182081967592"
"176","53806.5","53806","53807","0.00214460794813931","0.00214460794813931","0.00214460794813931","0.0018764602718874812","0.0018764602718874812","0.0018764602718874812"
"177","54110.5","54110","54111","0.0022257601376622915","0.0022257601376622915","0.0022257601376622915","0.0017377336043864489","0.0017377336043864489","0.0017377336043864489"
"178","54414.5","54414","54415","0.0022722631692886353","0.0022722631692886353","0.0022722631692886353","0.0017231308156624436","0.0017231308156624436","0.0017231308156624436"
"179","54718.5","54718","54719","0.002199317328631878","0.002199317328631878","0.002199317328631878","0.001752336393110454","0.001752336393110454","0.001752336393110454"
"180","55022.5","55022","55023","0.00224217283539474","0.00224217283539474","0.00224217283539474","0.0017377336043864489","0.0017377336043864489","0.0017377336043864489"
"181","55326.5","55326","55327","0.0022585857659578323","0.0022585857659578323","0.0022585857659578323","0.001752336393110454","0.001752336393110454","0.001752336393110454"
"182","55630.5","55630","55631","0.0022549384739249945","0.0022549384739249945","0.0022549384739249945","0.0017450350569561124","0.0017450350569561124","0.0017450350569561124"
"183","55934.5","55934","55935","0.002140960656106472","0.002140960656106472","0.002140960656106472","0.0016720209969207644","0.0016720209969207644","0.0016720209969207644"
"184","56238.5","56238","56239","0.002150078769773245","0.002150078769773245","0.002150078769773245","0.0017012266907840967","0.0017012266907840967","0.0017012266907840967"
"185","56542.5","56542","56543","0.0022257601376622915","0.0022257601376622915","0.0022257601376622915","0.001679322449490428","0.001679322449490428","0.001679322449490428"
"186","56846.5","56846","56847","0.002312383381649852","0.002312383381649852","0.002312383381649852","0.0017377336043864489","0.0017377336043864489","0.0017377336043864489"
