"epoch","ENetB3_Tuned - _step","ENetB3_Tuned - _step__MIN","ENetB3_Tuned - _step__MAX","ENetB3_Tuned - train_loss_epoch","ENetB3_Tuned - train_loss_epoch__MIN","ENetB3_Tuned - train_loss_epoch__MAX","ENetB3_Tuned - val_loss_epoch","ENetB3_Tuned - val_loss_epoch__MIN","ENetB3_Tuned - val_loss_epoch__MAX"
"14","2293.5","2293","2294","0.05385500565171242","0.05385500565171242","0.05385500565171242","0.007396319881081581","0.007396319881081581","0.007396319881081581"
"15","2446.5","2446","2447","0.05347386375069618","0.05347386375069618","0.05347386375069618","0.007790595758706331","0.007790595758706331","0.007790595758706331"
"16","2599.5","2599","2600","0.051079414784908295","0.051079414784908295","0.051079414784908295","0.012018107809126377","0.012018107809126377","0.012018107809126377"
"17","2752.5","2752","2753","0.049493756145238876","0.049493756145238876","0.049493756145238876","0.016990361735224724","0.016990361735224724","0.016990361735224724"
"18","2905.5","2905","2906","0.04865305498242378","0.04865305498242378","0.04865305498242378","0.012361273169517517","0.012361273169517517","0.012361273169517517"
"19","3058.5","3058","3059","0.04787253588438034","0.04787253588438034","0.04787253588438034","0.007294100243598223","0.007294100243598223","0.007294100243598223"
"20","3211.5","3211","3212","0.04585922881960869","0.04585922881960869","0.04585922881960869","0.008849299512803555","0.008849299512803555","0.008849299512803555"
"21","3364.5","3364","3365","0.04774852469563484","0.04774852469563484","0.04774852469563484","0.011901285499334335","0.011901285499334335","0.011901285499334335"
"22","3517.5","3517","3518","0.044062938541173935","0.044062938541173935","0.044062938541173935","0.014610105194151402","0.014610105194151402","0.014610105194151402"
"23","3670.5","3670","3671","0.04487263783812523","0.04487263783812523","0.04487263783812523","0.028088493272662163","0.028088493272662163","0.028088493272662163"
"24","3823.5","3823","3824","0.04485439881682396","0.04485439881682396","0.04485439881682396","0.006060163490474224","0.006060163490474224","0.006060163490474224"
"25","3976.5","3976","3977","0.04378209635615349","0.04378209635615349","0.04378209635615349","0.020531542599201202","0.020531542599201202","0.020531542599201202"
"26","4129.5","4129","4130","0.04309093579649925","0.04309093579649925","0.04309093579649925","0.00668078288435936","0.00668078288435936","0.00668078288435936"
"27","4282.5","4282","4283","0.04351402074098587","0.04351402074098587","0.04351402074098587","0.0059798480942845345","0.0059798480942845345","0.0059798480942845345"
"28","4435.5","4435","4436","0.0430617555975914","0.0430617555975914","0.0430617555975914","0.011674941517412663","0.011674941517412663","0.011674941517412663"
"29","4588.5","4588","4589","0.044512465596199036","0.044512465596199036","0.044512465596199036","0.00790741853415966","0.00790741853415966","0.00790741853415966"
"30","4741.5","4741","4742","0.04435654357075691","0.04435654357075691","0.04435654357075691","0.005410338751971722","0.005410338751971722","0.005410338751971722"
"31","4894.5","4894","4895","0.04467659443616867","0.04467659443616867","0.04467659443616867","0.02750438079237938","0.02750438079237938","0.02750438079237938"
"32","5047.5","5047","5048","0.041404061019420624","0.041404061019420624","0.041404061019420624","0.005804614629596472","0.005804614629596472","0.005804614629596472"
"33","5200.5","5200","5201","0.04436839744448662","0.04436839744448662","0.04436839744448662","0.020816296339035034","0.020816296339035034","0.020816296339035034"
"34","5353.5","5353","5354","0.04563674330711365","0.04563674330711365","0.04563674330711365","0.006169684696942568","0.006169684696942568","0.006169684696942568"
"35","5506.5","5506","5507","0.04118886962532997","0.04118886962532997","0.04118886962532997","0.010127044282853603","0.010127044282853603","0.010127044282853603"
"36","5659.5","5659","5660","0.043375421315431595","0.043375421315431595","0.043375421315431595","0.006607768591493368","0.006607768591493368","0.006607768591493368"
"37","5812.5","5812","5813","0.04173049330711365","0.04173049330711365","0.04173049330711365","0.005381133407354355","0.005381133407354355","0.005381133407354355"
"38","5965.5","5965","5966","0.041683077812194824","0.041683077812194824","0.041683077812194824","0.026394568383693695","0.026394568383693695","0.026394568383693695"
"39","6118.5","6118","6119","0.041003771126270294","0.041003771126270294","0.041003771126270294","0.004475759342312813","0.004475759342312813","0.004475759342312813"
"40","6271.5","6271","6272","0.04318485036492348","0.04318485036492348","0.04318485036492348","0.02691296674311161","0.02691296674311161","0.02691296674311161"
"41","6424.5","6424","6425","0.04304534196853638","0.04304534196853638","0.04304534196853638","0.007009345572441816","0.007009345572441816","0.007009345572441816"
"42","6577.5","6577","6578","0.04079405218362808","0.04079405218362808","0.04079405218362808","0.009221670217812061","0.009221670217812061","0.009221670217812061"
"43","6730.5","6730","6731","0.042367856949567795","0.042367856949567795","0.042367856949567795","0.0198817178606987","0.0198817178606987","0.0198817178606987"
"44","6883.5","6883","6884","0.04087520390748978","0.04087520390748978","0.04087520390748978","0.005490654148161411","0.005490654148161411","0.005490654148161411"
"45","7036.5","7036","7037","0.03930869325995445","0.03930869325995445","0.03930869325995445","0.0297970212996006","0.0297970212996006","0.0297970212996006"
"46","7189.5","7189","7190","0.04272894188761711","0.04272894188761711","0.04272894188761711","0.038529496639966965","0.038529496639966965","0.038529496639966965"
"47","7342.5","7342","7343","0.04369182512164116","0.04369182512164116","0.04369182512164116","0.013821553438901901","0.013821553438901901","0.013821553438901901"
"48","7495.5","7495","7496","0.03949835151433945","0.03949835151433945","0.03949835151433945","0.00711886677891016","0.00711886677891016","0.00711886677891016"
"49","7648.5","7648","7649","0.038291096687316895","0.038291096687316895","0.038291096687316895","0.006636974401772022","0.006636974401772022","0.006636974401772022"
"50","7801.5","7801","7802","0.03655954450368881","0.03655954450368881","0.03655954450368881","0.008915011771023273","0.008915011771023273","0.008915011771023273"
"51","7954.5","7954","7955","0.03729082643985748","0.03729082643985748","0.03729082643985748","0.003971962723881006","0.003971962723881006","0.003971962723881006"
"52","8107.5","8107","8108","0.03720511496067047","0.03720511496067047","0.03720511496067047","0.003709112061187625","0.003709112061187625","0.003709112061187625"
"53","8260.5","8260","8261","0.03736833110451698","0.03736833110451698","0.03736833110451698","0.003782126121222973","0.003782126121222973","0.003782126121222973"
"54","8413.5","8413","8414","0.03683856502175331","0.03683856502175331","0.03683856502175331","0.004278621636331081","0.004278621636331081","0.004278621636331081"
"55","8566.5","8566","8567","0.03823000565171242","0.03823000565171242","0.03823000565171242","0.005819217301905155","0.005819217301905155","0.005819217301905155"
"56","8719.5","8719","8720","0.03559301421046257","0.03559301421046257","0.03559301421046257","0.004307826980948448","0.004307826980948448","0.004307826980948448"
"57","8872.5","8872","8873","0.03890293091535568","0.03890293091535568","0.03890293091535568","0.003782126121222973","0.003782126121222973","0.003782126121222973"
"58","9025.5","9025","9026","0.0370163694024086","0.0370163694024086","0.0370163694024086","0.0038040303625166416","0.0038040303625166416","0.0038040303625166416"
"59","9178.5","9178","9179","0.037090227007865906","0.037090227007865906","0.037090227007865906","0.004475759342312813","0.004475759342312813","0.004475759342312813"
"60","9331.5","9331","9332","0.036129165440797806","0.036129165440797806","0.036129165440797806","0.007710280362516642","0.007710280362516642","0.007710280362516642"
"61","9484.5","9484","9485","0.03688506782054901","0.03688506782054901","0.03688506782054901","0.005403037182986736","0.005403037182986736","0.005403037182986736"
"62","9637.5","9637","9638","0.03709478676319122","0.03709478676319122","0.03709478676319122","0.0057973130606114864","0.0057973130606114864","0.0057973130606114864"
"63","9790.5","9790","9791","0.0354352667927742","0.0354352667927742","0.0354352667927742","0.004117990843951702","0.004117990843951702","0.004117990843951702"
"64","9943.5","9943","9944","0.03532767295837402","0.03532767295837402","0.03532767295837402","0.005257009528577328","0.005257009528577328","0.005257009528577328"
"65","10096.5","10096","10097","0.037418484687805176","0.037418484687805176","0.037418484687805176","0.004665595944970846","0.004665595944970846","0.004665595944970846"
"66","10249.5","10249","10250","0.03498482704162598","0.03498482704162598","0.03498482704162598","0.004030373878777027","0.004030373878777027","0.004030373878777027"
"67","10402.5","10402","10403","0.03720694035291672","0.03720694035291672","0.03720694035291672","0.0043151285499334335","0.0043151285499334335","0.0043151285499334335"
"68","10555.5","10555","10556","0.03521551936864853","0.03521551936864853","0.03521551936864853","0.005775408819317818","0.005775408819317818","0.005775408819317818"
"69","10708.5","10708","10709","0.03594406694173813","0.03594406694173813","0.03594406694173813","0.0049211448058485985","0.0049211448058485985","0.0049211448058485985"
"70","10861.5","10861","10862","0.0350167416036129","0.0350167416036129","0.0350167416036129","0.004534170497208834","0.004534170497208834","0.004534170497208834"
"71","11014.5","11014","11015","0.0354817695915699","0.0354817695915699","0.0354817695915699","0.0047386097721755505","0.0047386097721755505","0.0047386097721755505"
"72","11167.5","11167","11168","0.03461736440658569","0.03461736440658569","0.03461736440658569","0.005023364443331957","0.005023364443331957","0.005023364443331957"
"73","11320.5","11320","11321","0.03596686199307442","0.03596686199307442","0.03596686199307442","0.004891939461231232","0.004891939461231232","0.004891939461231232"
"74","11473.5","11473","11474","0.03452800214290619","0.03452800214290619","0.03452800214290619","0.004724007099866867","0.004724007099866867","0.004724007099866867"
"75","11626.5","11626","11627","0.03523466736078262","0.03523466736078262","0.03523466736078262","0.004636390134692192","0.004636390134692192","0.004636390134692192"
"76","11779.5","11779","11780","0.03568146005272865","0.03568146005272865","0.03568146005272865","0.004782418254762888","0.004782418254762888","0.004782418254762888"
"77","11932.5","11932","11933","0.036108192056417465","0.036108192056417465","0.036108192056417465","0.004541472066193819","0.004541472066193819","0.004541472066193819"
"78","12085.5","12085","12086","0.03589756041765213","0.03589756041765213","0.03589756041765213","0.004870035219937563","0.004870035219937563","0.004870035219937563"
"79","12238.5","12238","12239","0.03519454598426819","0.03519454598426819","0.03519454598426819","0.0040449765510857105","0.0040449765510857105","0.0040449765510857105"
"80","12391.5","12391","12392","0.03610910475254059","0.03610910475254059","0.03610910475254059","0.004395443946123123","0.004395443946123123","0.004395443946123123"
"81","12544.5","12544","12545","0.03673461452126503","0.03673461452126503","0.03673461452126503","0.004052278120070696","0.004052278120070696","0.004052278120070696"
"82","12697.5","12697","12698","0.03498300537467003","0.03498300537467003","0.03498300537467003","0.004658294375985861","0.004658294375985861","0.004658294375985861"
"83","12850.5","12850","12851","0.035800907760858536","0.035800907760858536","0.035800907760858536","0.004658294375985861","0.004658294375985861","0.004658294375985861"
"84","13003.5","13003","13004","0.03679388388991356","0.03679388388991356","0.03679388388991356","0.004366238135844469","0.004366238135844469","0.004366238135844469"
"85","13156.5","13156","13157","0.03612278401851654","0.03612278401851654","0.03612278401851654","0.004775116685777903","0.004775116685777903","0.004775116685777903"
"86","13309.5","13309","13310","0.03602612763643265","0.03602612763643265","0.03602612763643265","0.004877336323261261","0.004877336323261261","0.004877336323261261"
"87","13462.5","13462","13463","0.035542864352464676","0.035542864352464676","0.035542864352464676","0.004709404427558184","0.004709404427558184","0.004709404427558184"
"88","13615.5","13615","13616","0.034560829401016235","0.034560829401016235","0.034560829401016235","0.004512266255915165","0.004512266255915165","0.004512266255915165"
"89","13768.5","13768","13769","0.036860447376966476","0.036860447376966476","0.036860447376966476","0.005205899477005005","0.005205899477005005","0.005205899477005005"
"90","13921.5","13921","13922","0.03422071784734726","0.03422071784734726","0.03422071784734726","0.004453855101019144","0.004453855101019144","0.004453855101019144"
"91","14074.5","14074","14075","0.03515625","0.03515625","0.03515625","0.00451956782490015","0.00451956782490015","0.00451956782490015"
"92","14227.5","14227","14228","0.03605074808001518","0.03605074808001518","0.03605074808001518","0.00420560734346509","0.00420560734346509","0.00420560734346509"
"93","14380.5","14380","14381","0.03486355394124985","0.03486355394124985","0.03486355394124985","0.005045268684625626","0.005045268684625626","0.005045268684625626"
"94","14533.5","14533","14534","0.03645377606153488","0.03645377606153488","0.03645377606153488","0.004081483464688063","0.004081483464688063","0.004081483464688063"
"95","14686.5","14686","14687","0.03571154922246933","0.03571154922246933","0.03571154922246933","0.004979555960744619","0.004979555960744619","0.004979555960744619"
"96","14839.5","14839","14840","0.03557204082608223","0.03557204082608223","0.03557204082608223","0.005132885649800301","0.005132885649800301","0.005132885649800301"
"97","14992.5","14992","14993","0.03724341467022896","0.03724341467022896","0.03724341467022896","0.0044684577733278275","0.0044684577733278275","0.0044684577733278275"
"98","15145.5","15145","15146","0.034397613257169724","0.034397613257169724","0.034397613257169724","0.004351635463535786","0.004351635463535786","0.004351635463535786"
"99","15298.5","15298","15299","0.03667078912258148","0.03667078912258148","0.03667078912258148","0.004373539704829454","0.004373539704829454","0.004373539704829454"
"100","15451.5","15451","15452","0.037105727940797806","0.037105727940797806","0.037105727940797806","0.00489924056455493","0.00489924056455493","0.00489924056455493"
"101","15604.5","15604","15605","0.03674282133579254","0.03674282133579254","0.03674282133579254","0.00438084127381444","0.00438084127381444","0.00438084127381444"
"102","15757.5","15757","15758","0.037214234471321106","0.037214234471321106","0.037214234471321106","0.004424649756401777","0.004424649756401777","0.004424649756401777"
"103","15910.5","15910","15911","0.03613737225532532","0.03613737225532532","0.03613737225532532","0.004607184790074825","0.004607184790074825","0.004607184790074825"
"104","16063.5","16063","16064","0.03633159026503563","0.03633159026503563","0.03633159026503563","0.004570677410811186","0.004570677410811186","0.004570677410811186"
"105","16216.5","16216","16217","0.03541794419288635","0.03541794419288635","0.03541794419288635","0.004161798860877752","0.004161798860877752","0.004161798860877752"
"106","16369.5","16369","16370","0.03589026629924774","0.03589026629924774","0.03589026629924774","0.004388142377138138","0.004388142377138138","0.004388142377138138"
"107","16522.5","16522","16523","0.036337971687316895","0.036337971687316895","0.036337971687316895","0.004439252428710461","0.004439252428710461","0.004439252428710461"
"108","16675.5","16675","16676","0.03563495725393295","0.03563495725393295","0.03563495725393295","0.0042202104814350605","0.0042202104814350605","0.0042202104814350605"
"109","16828.5","16828","16829","0.03526749089360237","0.03526749089360237","0.03526749089360237","0.004461156670004129","0.004461156670004129","0.004461156670004129"
"110","16981.5","16981","16982","0.03591853380203247","0.03591853380203247","0.03591853380203247","0.004964953288435936","0.004964953288435936","0.004964953288435936"
"111","17134.5","17134","17135","0.03595774248242378","0.03595774248242378","0.03595774248242378","0.0042275115847587585","0.0042275115847587585","0.0042275115847587585"
"112","17287.5","17287","17288","0.0361948162317276","0.0361948162317276","0.0361948162317276","0.005067172925919294","0.005067172925919294","0.005067172925919294"
"113","17440.5","17440","17441","0.035723403096199036","0.035723403096199036","0.035723403096199036","0.00489924056455493","0.00489924056455493","0.00489924056455493"
"114","17593.5","17593","17594","0.034976620227098465","0.034976620227098465","0.034976620227098465","0.004731308203190565","0.004731308203190565","0.004731308203190565"
"115","17746.5","17746","17747","0.03651030734181404","0.03651030734181404","0.03651030734181404","0.004891939461231232","0.004891939461231232","0.004891939461231232"
"116","17899.5","17899","17900","0.036916978657245636","0.036916978657245636","0.036916978657245636","0.004694801289588213","0.004694801289588213","0.004694801289588213"
"117","18052.5","18052","18053","0.03556748107075691","0.03556748107075691","0.03556748107075691","0.0051985979080200195","0.0051985979080200195","0.0051985979080200195"
"118","18205.5","18205","18206","0.03717685118317604","0.03717685118317604","0.03717685118317604","0.004242114257067442","0.004242114257067442","0.004242114257067442"
"119","18358.5","18358","18359","0.03643553704023361","0.03643553704023361","0.03643553704023361","0.005271612200886011","0.005271612200886011","0.005271612200886011"
"120","18511.5","18511","18512","0.03595956787467003","0.03595956787467003","0.03595956787467003","0.004716705530881882","0.004716705530881882","0.004716705530881882"
"121","18664.5","18664","18665","0.035883884876966476","0.035883884876966476","0.035883884876966476","0.004577978979796171","0.004577978979796171","0.004577978979796171"
"122","18817.5","18817","18818","0.0348307304084301","0.0348307304084301","0.0348307304084301","0.004475759342312813","0.004475759342312813","0.004475759342312813"
"123","18970.5","18970","18971","0.03463924676179886","0.03463924676179886","0.03463924676179886","0.005154789891093969","0.005154789891093969","0.005154789891093969"
"124","19123.5","19123","19124","0.0359933041036129","0.0359933041036129","0.0359933041036129","0.004453855101019144","0.004453855101019144","0.004453855101019144"
"125","19276.5","19276","19277","0.034891821444034576","0.034891821444034576","0.034891821444034576","0.004986857529729605","0.004986857529729605","0.004986857529729605"
"126","19429.5","19429","19430","0.03587932512164116","0.03587932512164116","0.03587932512164116","0.004687500186264515","0.004687500186264515","0.004687500186264515"
"127","19582.5","19582","19583","0.03659237176179886","0.03659237176179886","0.03659237176179886","0.004694801289588213","0.004694801289588213","0.004694801289588213"
