index,case_dir,sim_id,r_p
47,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05515,bcc_lattice_rp_05515,0.055154903098061966
48,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05517,bcc_lattice_rp_05517,0.05517290345806916
49,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05519,bcc_lattice_rp_05519,0.05519190383807676
50,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05520,bcc_lattice_rp_05520,0.05520990419808396
51,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05522,bcc_lattice_rp_05522,0.05522890457809156
52,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05524,bcc_lattice_rp_05524,0.055246904938098765
53,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05526,bcc_lattice_rp_05526,0.055265905318106365
54,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05528,bcc_lattice_rp_05528,0.05528390567811357
55,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05530,bcc_lattice_rp_05530,0.055302906058121166
56,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05532,bcc_lattice_rp_05532,0.05532090641812836
57,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05533,bcc_lattice_rp_05533,0.05533990679813597
58,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05535,bcc_lattice_rp_05535,0.05535790715814316
59,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05537,bcc_lattice_rp_05537,0.05537690753815076
60,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05539,bcc_lattice_rp_05539,0.055394907898157965
61,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05541,bcc_lattice_rp_05541,0.055413908278165565
62,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05543,bcc_lattice_rp_05543,0.05543190863817277
63,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05544,bcc_lattice_rp_05544,0.05544990899817997
64,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05546,bcc_lattice_rp_05546,0.05546890937818757
65,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05548,bcc_lattice_rp_05548,0.05548690973819476
66,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05550,bcc_lattice_rp_05550,0.05550591011820236
67,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05552,bcc_lattice_rp_05552,0.055523910478209565
68,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05554,bcc_lattice_rp_05554,0.055542910858217165
69,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05556,bcc_lattice_rp_05556,0.05556091121822437
70,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05557,bcc_lattice_rp_05557,0.05557991159823197
71,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05559,bcc_lattice_rp_05559,0.05559791195823917
72,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05561,bcc_lattice_rp_05561,0.05561691233824677
73,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05563,bcc_lattice_rp_05563,0.05563491269825397
74,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05565,bcc_lattice_rp_05565,0.05565391307826157
75,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05567,bcc_lattice_rp_05567,0.055671913438268765
76,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05569,bcc_lattice_rp_05569,0.055690913818276365
77,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05570,bcc_lattice_rp_05570,0.05570891417828357
78,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05572,bcc_lattice_rp_05572,0.05572791455829117
79,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05574,bcc_lattice_rp_05574,0.05574591491829837
80,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05576,bcc_lattice_rp_05576,0.05576491529830597
81,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05578,bcc_lattice_rp_05578,0.05578291565831317
82,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05580,bcc_lattice_rp_05580,0.05580191603832077
83,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05581,bcc_lattice_rp_05581,0.05581991639832797
84,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05583,bcc_lattice_rp_05583,0.05583891677833557
85,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05585,bcc_lattice_rp_05585,0.05585691713834277
86,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05587,bcc_lattice_rp_05587,0.05587591751835037
87,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05589,bcc_lattice_rp_05589,0.05589391787835757
